PRICE,CNTL,LOCAL,KNOWN,TOD,SEAS,CHOICE,NTASK,NREC,PERSON    
0,1,0,0,0,1,0,12,48,165                 
0,1,0,1,1,0,1,12,48,165                 
7,5,0,0,0,0,0,12,48,165                 
0,5,0,0,0,1,0,12,48,165                 
0,0,0,0,1,0,0,12,48,165                 
9,1,0,1,0,0,0,12,48,165                 
7,1,0,1,0,0,1,12,48,165                 
7,5,0,0,0,0,0,12,48,165                 
0,1,0,1,1,0,1,12,48,165                 
0,0,0,1,0,1,0,12,48,165                 
9,1,0,0,0,0,0,12,48,165                 
9,5,0,0,0,0,0,12,48,165                 
0,1,0,0,1,0,0,12,48,165                 
7,5,0,1,0,0,1,12,48,165                 
0,0,1,0,0,1,0,12,48,165                 
9,5,0,0,0,0,0,12,48,165                 
7,0,0,0,0,0,0,12,48,165                 
0,0,0,1,1,0,1,12,48,165                 
0,1,0,1,0,1,0,12,48,165                 
0,0,0,1,0,1,0,12,48,165                 
9,1,1,0,0,0,0,12,48,165                 
7,5,0,0,0,0,0,12,48,165                 
0,5,0,1,1,0,1,12,48,165                 
7,0,0,1,0,0,1,12,48,165                 
0,5,0,1,1,0,0,12,48,165                 
9,1,1,0,0,0,0,12,48,165                 
0,1,0,0,0,1,0,12,48,165                 
0,5,1,0,1,0,1,12,48,165                 
9,1,0,1,0,0,0,12,48,165                 
7,0,0,0,0,0,0,12,48,165                 
0,0,0,1,0,1,0,12,48,165                 
0,1,0,1,1,0,0,12,48,165                 
9,5,0,1,0,0,0,12,48,165                 
7,0,1,0,0,0,1,12,48,165                 
0,1,0,1,0,1,0,12,48,165                 
9,0,0,0,0,0,0,12,48,166                 
0,0,0,1,0,1,1,12,48,166                 
0,1,1,0,1,0,0,12,48,166                 
7,5,0,1,0,0,0,12,48,166                 
0,0,0,0,1,0,0,12,48,166                 
7,5,0,0,0,0,0,12,48,166                 
0,0,1,0,0,1,1,12,48,166                 
9,1,0,1,0,0,0,12,48,166                 
0,1,0,0,1,0,0,12,48,166                 
9,5,0,1,0,0,0,12,48,166                 
0,5,0,1,0,1,0,12,48,166                 
7,0,0,0,0,0,1,12,48,166                 
9,0,1,0,0,0,0,12,48,166                 
7,5,0,0,0,0,0,12,48,166                 
0,1,0,1,0,1,1,12,48,166                 
0,1,0,0,1,0,0,12,48,166                 
0,0,1,0,1,0,0,12,48,166                 
7,1,0,0,0,0,1,12,48,166                 
9,5,0,1,0,0,0,12,48,166                 
0,5,0,1,0,1,0,12,48,166                 
9,5,0,1,0,0,0,12,48,166                 
0,0,0,0,0,1,0,12,48,166                 
7,1,0,0,0,0,1,12,48,166                 
0,0,1,0,1,0,0,12,48,166                 
7,0,0,0,0,0,1,12,48,166                 
0,0,0,1,1,0,0,12,48,166                 
0,5,0,1,0,1,0,12,48,166                 
9,1,0,0,0,0,0,12,48,166                 
7,5,1,0,0,0,0,12,48,166                 
0,1,0,0,0,1,1,12,48,166                 
0,5,0,0,1,0,0,12,48,166                 
9,0,0,1,0,0,0,12,48,166                 
0,0,0,1,0,1,1,12,48,166                 
0,1,0,0,1,0,0,12,48,166                 
9,0,0,1,0,0,0,12,48,166                 
7,5,1,0,0,0,0,12,48,166                 
0,5,0,0,0,1,0,12,48,166                 
0,1,0,0,1,0,0,12,48,166                 
9,5,1,0,0,0,0,12,48,166                 
7,0,0,1,0,0,1,12,48,166                 
9,5,0,1,0,0,0,12,48,166                 
0,0,0,1,1,0,0,12,48,166                 
0,5,1,0,0,1,0,12,48,166                 
7,1,0,0,0,0,1,12,48,166                 
9,1,0,1,0,0,0,12,48,166                 
7,0,1,0,0,0,1,12,48,166                 
0,5,0,1,1,0,0,12,48,166                 
0,0,0,0,0,1,0,12,48,166                 
9,0,0,0,0,0,0,12,48,167                 
0,0,0,1,0,1,0,12,48,167                 
0,1,1,0,1,0,1,12,48,167                 
7,5,0,1,0,0,0,12,48,167                 
0,0,0,0,1,0,0,12,48,167                 
7,5,0,0,0,0,0,12,48,167                 
0,0,1,0,0,1,1,12,48,167                 
9,1,0,1,0,0,0,12,48,167                 
0,1,0,0,1,0,1,12,48,167                 
9,5,0,1,0,0,0,12,48,167                 
0,5,0,1,0,1,0,12,48,167                 
7,0,0,0,0,0,0,12,48,167                 
9,0,1,0,0,0,0,12,48,167                 
7,5,0,0,0,0,0,12,48,167                 
0,1,0,1,0,1,1,12,48,167                 
0,1,0,0,1,0,0,12,48,167                 
0,0,1,0,1,0,1,12,48,167                 
7,1,0,0,0,0,0,12,48,167                 
9,5,0,1,0,0,0,12,48,167                 
0,5,0,1,0,1,0,12,48,167                 
9,5,0,1,0,0,0,12,48,167                 
0,0,0,0,0,1,0,12,48,167                 
7,1,0,0,0,0,0,12,48,167                 
0,0,1,0,1,0,1,12,48,167                 
7,0,0,0,0,0,0,12,48,167                 
0,0,0,1,1,0,1,12,48,167                 
0,5,0,1,0,1,0,12,48,167                 
9,1,0,0,0,0,0,12,48,167                 
7,5,1,0,0,0,1,12,48,167                 
0,1,0,0,0,1,0,12,48,167                 
0,5,0,0,1,0,0,12,48,167                 
9,0,0,1,0,0,0,12,48,167                 
0,0,0,1,0,1,0,12,48,167                 
0,1,0,0,1,0,0,12,48,167                 
9,0,0,1,0,0,0,12,48,167                 
7,5,1,0,0,0,1,12,48,167                 
0,5,0,0,0,1,0,12,48,167                 
0,1,0,0,1,0,1,12,48,167                 
9,5,1,0,0,0,0,12,48,167                 
7,0,0,1,0,0,0,12,48,167                 
9,5,0,1,0,0,1,12,48,167                 
0,0,0,1,1,0,0,12,48,167                 
0,5,1,0,0,1,0,12,48,167                 
7,1,0,0,0,0,0,12,48,167                 
9,1,0,1,0,0,0,12,48,167                 
7,0,1,0,0,0,0,12,48,167                 
0,5,0,1,1,0,1,12,48,167                 
0,0,0,0,0,1,0,12,48,167                 
7,5,1,0,0,0,0,12,48,168                 
0,1,0,1,0,1,1,12,48,168                 
0,0,0,0,1,0,0,12,48,168                 
9,0,0,0,0,0,0,12,48,168                 
0,5,0,1,1,0,0,12,48,168                 
0,5,0,0,0,1,0,12,48,168                 
9,1,1,0,0,0,0,12,48,168                 
7,0,0,1,0,0,1,12,48,168                 
0,1,0,0,0,1,0,12,48,168                 
7,0,0,0,0,0,0,12,48,168                 
9,0,1,0,0,0,1,12,48,168                 
0,5,0,1,1,0,0,12,48,168                 
9,1,1,0,0,0,0,12,48,168                 
7,1,0,1,0,0,1,12,48,168                 
0,0,0,1,1,0,0,12,48,168                 
0,5,0,0,0,1,0,12,48,168                 
0,5,0,0,1,0,0,12,48,168                 
7,0,1,0,0,0,1,12,48,168                 
0,1,0,1,0,1,0,12,48,168                 
9,0,0,0,0,0,0,12,48,168                 
0,5,1,0,0,1,1,12,48,168                 
7,1,0,1,0,0,0,12,48,168                 
0,0,0,0,1,0,0,12,48,168                 
9,1,0,0,0,0,0,12,48,168                 
7,1,0,0,0,0,0,12,48,168                 
9,0,0,1,0,0,0,12,48,168                 
0,5,0,0,1,0,0,12,48,168                 
0,1,1,0,0,1,1,12,48,168                 
9,0,0,1,0,0,0,12,48,168                 
7,0,0,0,0,0,0,12,48,168                 
0,1,0,1,0,1,1,12,48,168                 
0,5,1,0,1,0,0,12,48,168                 
0,0,1,0,0,1,1,12,48,168                 
0,1,0,0,1,0,0,12,48,168                 
9,1,0,0,0,0,0,12,48,168                 
9,5,0,1,0,0,0,12,48,168                 
9,0,0,1,0,0,0,12,48,168                 
7,5,0,0,0,0,0,12,48,168                 
0,1,1,0,0,1,1,12,48,168                 
0,0,0,0,1,0,0,12,48,168                 
0,1,0,1,0,1,1,12,48,168                 
9,0,0,1,0,0,0,12,48,168                 
0,0,0,0,1,0,0,12,48,168                 
7,5,1,0,0,0,0,12,48,168                 
0,5,0,1,0,1,1,12,48,168                 
9,0,0,1,0,0,0,12,48,168                 
7,1,0,0,0,0,0,12,48,168                 
0,0,0,0,1,0,0,12,48,168                 
7,5,0,1,0,0,1,12,48,169                 
9,1,1,0,0,0,0,12,48,169                 
0,0,0,0,0,1,0,12,48,169                 
0,5,0,1,1,0,0,12,48,169                 
7,0,0,1,0,0,0,12,48,169                 
9,5,0,1,0,0,1,12,48,169                 
0,1,1,0,1,0,0,12,48,169                 
0,5,0,0,0,1,0,12,48,169                 
9,5,0,0,0,0,1,12,48,169                 
7,1,0,1,0,0,0,12,48,169                 
0,0,0,1,1,0,0,12,48,169                 
0,0,1,0,0,1,0,12,48,169                 
0,1,0,1,0,1,0,12,48,169                 
9,1,0,0,0,0,0,12,48,169                 
7,0,1,0,0,0,0,12,48,169                 
0,5,0,1,1,0,1,12,48,169                 
0,0,1,0,1,0,0,12,48,169                 
9,1,0,1,0,0,0,12,48,169                 
0,0,0,0,0,1,0,12,48,169                 
7,5,0,1,0,0,1,12,48,169                 
0,0,0,0,0,1,0,12,48,169                 
9,0,0,0,0,0,0,12,48,169                 
0,1,1,0,1,0,0,12,48,169                 
7,5,0,1,0,0,1,12,48,169                 
0,5,0,1,0,1,0,12,48,169                 
9,0,0,0,0,0,0,12,48,169                 
0,1,0,0,1,0,0,12,48,169                 
7,5,1,0,0,0,1,12,48,169                 
9,0,0,1,0,0,0,12,48,169                 
7,1,0,0,0,0,1,12,48,169                 
0,1,1,0,0,1,0,12,48,169                 
0,5,0,0,1,0,0,12,48,169                 
0,5,0,1,0,1,0,12,48,169                 
0,5,0,0,1,0,1,12,48,169                 
9,0,0,1,0,0,0,12,48,169                 
7,1,0,0,0,0,0,12,48,169                 
0,1,0,1,0,1,0,12,48,169                 
0,5,1,0,1,0,1,12,48,169                 
7,0,0,0,0,0,0,12,48,169                 
9,0,0,1,0,0,0,12,48,169                 
9,5,0,1,0,0,1,12,48,169                 
0,0,0,1,1,0,0,12,48,169                 
0,5,1,0,0,1,0,12,48,169                 
7,1,0,0,0,0,0,12,48,169                 
0,1,0,1,1,0,0,12,48,169                 
7,5,0,0,0,0,1,12,48,169                 
9,5,1,0,0,0,0,12,48,169                 
0,0,0,1,0,1,0,12,48,169                 
7,5,1,0,0,0,1,12,48,170                 
0,1,0,1,0,1,0,12,48,170                 
0,0,0,0,1,0,0,12,48,170                 
9,0,0,0,0,0,0,12,48,170                 
0,5,0,1,1,0,1,12,48,170                 
0,5,0,0,0,1,0,12,48,170                 
9,1,1,0,0,0,0,12,48,170                 
7,0,0,1,0,0,0,12,48,170                 
0,1,0,0,0,1,0,12,48,170                 
7,0,0,0,0,0,0,12,48,170                 
9,0,1,0,0,0,0,12,48,170                 
0,5,0,1,1,0,1,12,48,170                 
9,1,1,0,0,0,0,12,48,170                 
7,1,0,1,0,0,0,12,48,170                 
0,0,0,1,1,0,1,12,48,170                 
0,5,0,0,0,1,0,12,48,170                 
0,5,0,0,1,0,1,12,48,170                 
7,0,1,0,0,0,0,12,48,170                 
0,1,0,1,0,1,0,12,48,170                 
9,0,0,0,0,0,0,12,48,170                 
0,5,1,0,0,1,0,12,48,170                 
7,1,0,1,0,0,0,12,48,170                 
0,0,0,0,1,0,1,12,48,170                 
9,1,0,0,0,0,0,12,48,170                 
7,1,0,0,0,0,0,12,48,170                 
9,0,0,1,0,0,0,12,48,170                 
0,5,0,0,1,0,1,12,48,170                 
0,1,1,0,0,1,0,12,48,170                 
9,0,0,1,0,0,0,12,48,170                 
7,0,0,0,0,0,0,12,48,170                 
0,1,0,1,0,1,0,12,48,170                 
0,5,1,0,1,0,1,12,48,170                 
0,0,1,0,0,1,0,12,48,170                 
0,1,0,0,1,0,0,12,48,170                 
9,1,0,0,0,0,0,12,48,170                 
9,5,0,1,0,0,1,12,48,170                 
9,0,0,1,0,0,0,12,48,170                 
7,5,0,0,0,0,0,12,48,170                 
0,1,1,0,0,1,0,12,48,170                 
0,0,0,0,1,0,1,12,48,170                 
0,1,0,1,0,1,0,12,48,170                 
9,0,0,1,0,0,0,12,48,170                 
0,0,0,0,1,0,1,12,48,170                 
7,5,1,0,0,0,0,12,48,170                 
0,5,0,1,0,1,0,12,48,170                 
9,0,0,1,0,0,0,12,48,170                 
7,1,0,0,0,0,0,12,48,170                 
0,0,0,0,1,0,1,12,48,170                 
7,5,1,0,0,0,1,12,48,171                 
0,1,0,1,0,1,0,12,48,171                 
0,0,0,0,1,0,0,12,48,171                 
9,0,0,0,0,0,0,12,48,171                 
0,5,0,1,1,0,0,12,48,171                 
0,5,0,0,0,1,0,12,48,171                 
9,1,1,0,0,0,0,12,48,171                 
7,0,0,1,0,0,1,12,48,171                 
0,1,0,0,0,1,1,12,48,171                 
7,0,0,0,0,0,0,12,48,171                 
9,0,1,0,0,0,0,12,48,171                 
0,5,0,1,1,0,0,12,48,171                 
9,1,1,0,0,0,0,12,48,171                 
7,1,0,1,0,0,0,12,48,171                 
0,0,0,1,1,0,0,12,48,171                 
0,5,0,0,0,1,1,12,48,171                 
0,5,0,0,1,0,0,12,48,171                 
7,0,1,0,0,0,0,12,48,171                 
0,1,0,1,0,1,1,12,48,171                 
9,0,0,0,0,0,0,12,48,171                 
0,5,1,0,0,1,0,12,48,171                 
7,1,0,1,0,0,0,12,48,171                 
0,0,0,0,1,0,0,12,48,171                 
9,1,0,0,0,0,1,12,48,171                 
7,1,0,0,0,0,1,12,48,171                 
9,0,0,1,0,0,0,12,48,171                 
0,5,0,0,1,0,0,12,48,171                 
0,1,1,0,0,1,0,12,48,171                 
9,0,0,1,0,0,0,12,48,171                 
7,0,0,0,0,0,0,12,48,171                 
0,1,0,1,0,1,1,12,48,171                 
0,5,1,0,1,0,0,12,48,171                 
0,0,1,0,0,1,1,12,48,171                 
0,1,0,0,1,0,0,12,48,171                 
9,1,0,0,0,0,0,12,48,171                 
9,5,0,1,0,0,0,12,48,171                 
9,0,0,1,0,0,0,12,48,171                 
7,5,0,0,0,0,1,12,48,171                 
0,1,1,0,0,1,0,12,48,171                 
0,0,0,0,1,0,0,12,48,171                 
0,1,0,1,0,1,0,12,48,171                 
9,0,0,1,0,0,0,12,48,171                 
0,0,0,0,1,0,0,12,48,171                 
7,5,1,0,0,0,1,12,48,171                 
0,5,0,1,0,1,0,12,48,171                 
9,0,0,1,0,0,0,12,48,171                 
7,1,0,0,0,0,1,12,48,171                 
0,0,0,0,1,0,0,12,48,171                 
7,5,0,1,0,0,1,12,48,172                 
9,1,1,0,0,0,0,12,48,172                 
0,0,0,0,0,1,0,12,48,172                 
0,5,0,1,1,0,0,12,48,172                 
7,0,0,1,0,0,0,12,48,172                 
9,5,0,1,0,0,1,12,48,172                 
0,1,1,0,1,0,0,12,48,172                 
0,5,0,0,0,1,0,12,48,172                 
9,5,0,0,0,0,0,12,48,172                 
7,1,0,1,0,0,1,12,48,172                 
0,0,0,1,1,0,0,12,48,172                 
0,0,1,0,0,1,0,12,48,172                 
0,1,0,1,0,1,0,12,48,172                 
9,1,0,0,0,0,0,12,48,172                 
7,0,1,0,0,0,1,12,48,172                 
0,5,0,1,1,0,0,12,48,172                 
0,0,1,0,1,0,0,12,48,172                 
9,1,0,1,0,0,1,12,48,172                 
0,0,0,0,0,1,0,12,48,172                 
7,5,0,1,0,0,0,12,48,172                 
0,0,0,0,0,1,0,12,48,172                 
9,0,0,0,0,0,0,12,48,172                 
0,1,1,0,1,0,0,12,48,172                 
7,5,0,1,0,0,1,12,48,172                 
0,5,0,1,0,1,0,12,48,172                 
9,0,0,0,0,0,0,12,48,172                 
0,1,0,0,1,0,0,12,48,172                 
7,5,1,0,0,0,1,12,48,172                 
9,0,0,1,0,0,0,12,48,172                 
7,1,0,0,0,0,1,12,48,172                 
0,1,1,0,0,1,0,12,48,172                 
0,5,0,0,1,0,0,12,48,172                 
0,5,0,1,0,1,0,12,48,172                 
0,5,0,0,1,0,0,12,48,172                 
9,0,0,1,0,0,0,12,48,172                 
7,1,0,0,0,0,1,12,48,172                 
0,1,0,1,0,1,0,12,48,172                 
0,5,1,0,1,0,0,12,48,172                 
7,0,0,0,0,0,0,12,48,172                 
9,0,0,1,0,0,1,12,48,172                 
9,5,0,1,0,0,0,12,48,172                 
0,0,0,1,1,0,0,12,48,172                 
0,5,1,0,0,1,0,12,48,172                 
7,1,0,0,0,0,1,12,48,172                 
0,1,0,1,1,0,0,12,48,172                 
7,5,0,0,0,0,1,12,48,172                 
9,5,1,0,0,0,0,12,48,172                 
0,0,0,1,0,1,0,12,48,172                 
9,5,0,0,0,0,0,12,48,173                 
0,0,0,1,0,1,0,12,48,173                 
0,1,1,0,1,0,1,12,48,173                 
7,5,0,1,0,0,0,12,48,173                 
0,0,0,1,0,1,0,12,48,173                 
0,5,0,0,1,0,0,12,48,173                 
9,5,0,0,0,0,0,12,48,173                 
7,1,0,1,0,0,1,12,48,173                 
0,1,0,1,1,0,1,12,48,173                 
9,5,1,0,0,0,0,12,48,173                 
0,5,0,1,0,1,0,12,48,173                 
7,0,0,0,0,0,0,12,48,173                 
9,0,0,1,0,0,1,12,48,173                 
0,1,0,0,0,1,0,12,48,173                 
0,1,0,1,1,0,0,12,48,173                 
7,5,0,0,0,0,0,12,48,173                 
0,5,0,0,0,1,0,12,48,173                 
0,0,0,0,1,0,0,12,48,173                 
9,1,0,1,0,0,0,12,48,173                 
7,1,0,1,0,0,1,12,48,173                 
7,5,0,0,0,0,0,12,48,173                 
0,1,0,1,1,0,0,12,48,173                 
0,0,0,1,0,1,1,12,48,173                 
9,1,0,0,0,0,0,12,48,173                 
9,5,0,0,0,0,0,12,48,173                 
0,1,0,0,1,0,0,12,48,173                 
7,5,0,1,0,0,0,12,48,173                 
0,0,1,0,0,1,1,12,48,173                 
9,5,0,0,0,0,0,12,48,173                 
7,0,0,0,0,0,0,12,48,173                 
0,0,0,1,1,0,1,12,48,173                 
0,1,0,1,0,1,0,12,48,173                 
0,0,0,1,0,1,1,12,48,173                 
9,1,1,0,0,0,0,12,48,173                 
7,5,0,0,0,0,0,12,48,173                 
0,5,0,1,1,0,0,12,48,173                 
7,0,0,1,0,0,1,12,48,173                 
0,5,0,1,1,0,0,12,48,173                 
9,1,1,0,0,0,0,12,48,173                 
0,1,0,0,0,1,0,12,48,173                 
0,5,1,0,1,0,0,12,48,173                 
9,1,0,1,0,0,0,12,48,173                 
7,0,0,0,0,0,0,12,48,173                 
0,0,0,1,0,1,1,12,48,173                 
0,1,0,1,1,0,0,12,48,173                 
9,5,0,1,0,0,0,12,48,173                 
7,0,1,0,0,0,1,12,48,173                 
0,1,0,1,0,1,0,12,48,173                 
7,5,1,0,0,0,1,12,48,174                 
0,1,0,1,0,1,0,12,48,174                 
0,0,0,0,1,0,0,12,48,174                 
9,0,0,0,0,0,0,12,48,174                 
0,5,0,1,1,0,0,12,48,174                 
0,5,0,0,0,1,0,12,48,174                 
9,1,1,0,0,0,0,12,48,174                 
7,0,0,1,0,0,1,12,48,174                 
0,1,0,0,0,1,0,12,48,174                 
7,0,0,0,0,0,0,12,48,174                 
9,0,1,0,0,0,1,12,48,174                 
0,5,0,1,1,0,0,12,48,174                 
9,1,1,0,0,0,0,12,48,174                 
7,1,0,1,0,0,0,12,48,174                 
0,0,0,1,1,0,1,12,48,174                 
0,5,0,0,0,1,0,12,48,174                 
0,5,0,0,1,0,0,12,48,174                 
7,0,1,0,0,0,1,12,48,174                 
0,1,0,1,0,1,0,12,48,174                 
9,0,0,0,0,0,0,12,48,174                 
0,5,1,0,0,1,0,12,48,174                 
7,1,0,1,0,0,1,12,48,174                 
0,0,0,0,1,0,0,12,48,174                 
9,1,0,0,0,0,0,12,48,174                 
7,1,0,0,0,0,0,12,48,174                 
9,0,0,1,0,0,0,12,48,174                 
0,5,0,0,1,0,0,12,48,174                 
0,1,1,0,0,1,1,12,48,174                 
9,0,0,1,0,0,1,12,48,174                 
7,0,0,0,0,0,0,12,48,174                 
0,1,0,1,0,1,0,12,48,174                 
0,5,1,0,1,0,0,12,48,174                 
0,0,1,0,0,1,1,12,48,174                 
0,1,0,0,1,0,0,12,48,174                 
9,1,0,0,0,0,0,12,48,174                 
9,5,0,1,0,0,0,12,48,174                 
9,0,0,1,0,0,1,12,48,174                 
7,5,0,0,0,0,0,12,48,174                 
0,1,1,0,0,1,0,12,48,174                 
0,0,0,0,1,0,0,12,48,174                 
0,1,0,1,0,1,0,12,48,174                 
9,0,0,1,0,0,1,12,48,174                 
0,0,0,0,1,0,0,12,48,174                 
7,5,1,0,0,0,0,12,48,174                 
0,5,0,1,0,1,0,12,48,174                 
9,0,0,1,0,0,1,12,48,174                 
7,1,0,0,0,0,0,12,48,174                 
0,0,0,0,1,0,0,12,48,174                 
0,5,0,1,1,0,0,12,48,175                 
9,0,1,0,0,0,0,12,48,175                 
0,1,0,1,0,1,0,12,48,175                 
7,5,0,0,0,0,1,12,48,175                 
0,5,1,0,0,1,0,12,48,175                 
7,1,0,0,0,0,0,12,48,175                 
0,0,0,0,1,0,0,12,48,175                 
9,1,0,0,0,0,1,12,48,175                 
0,1,0,0,1,0,0,12,48,175                 
7,5,0,1,0,0,1,12,48,175                 
0,0,0,0,1,0,0,12,48,175                 
0,1,0,0,0,1,0,12,48,175                 
9,0,0,1,0,0,0,12,48,175                 
7,0,0,0,0,0,0,12,48,175                 
0,1,0,1,0,1,1,12,48,175                 
0,5,1,0,1,0,0,12,48,175                 
7,5,1,0,0,0,1,12,48,175                 
0,1,0,1,0,1,0,12,48,175                 
0,0,0,0,1,0,0,12,48,175                 
9,0,0,0,0,0,0,12,48,175                 
0,5,0,1,1,0,0,12,48,175                 
0,5,0,0,0,1,0,12,48,175                 
9,1,1,0,0,0,0,12,48,175                 
7,0,0,1,0,0,1,12,48,175                 
0,1,0,0,0,1,0,12,48,175                 
7,0,0,0,0,0,0,12,48,175                 
9,0,1,0,0,0,1,12,48,175                 
0,5,0,1,1,0,0,12,48,175                 
9,1,1,0,0,0,0,12,48,175                 
7,1,0,1,0,0,1,12,48,175                 
0,0,0,1,1,0,0,12,48,175                 
0,5,0,0,0,1,0,12,48,175                 
0,5,0,0,1,0,0,12,48,175                 
7,0,1,0,0,0,0,12,48,175                 
0,1,0,1,0,1,1,12,48,175                 
9,0,0,0,0,0,0,12,48,175                 
0,5,1,0,0,1,0,12,48,175                 
7,1,0,1,0,0,1,12,48,175                 
0,0,0,0,1,0,0,12,48,175                 
9,1,0,0,0,0,0,12,48,175                 
7,1,0,0,0,0,1,12,48,175                 
9,0,0,1,0,0,0,12,48,175                 
0,5,0,0,1,0,0,12,48,175                 
0,1,1,0,0,1,0,12,48,175                 
9,0,0,1,0,0,0,12,48,175                 
7,0,0,0,0,0,0,12,48,175                 
0,1,0,1,0,1,1,12,48,175                 
0,5,1,0,1,0,0,12,48,175                 
9,0,0,0,0,0,0,11,44,176                 
0,0,0,1,0,1,0,11,44,176                 
0,1,1,0,1,0,1,11,44,176                 
7,5,0,1,0,0,0,11,44,176                 
0,0,0,0,1,0,0,11,44,176                 
7,5,0,0,0,0,0,11,44,176                 
0,0,1,0,0,1,1,11,44,176                 
9,1,0,1,0,0,0,11,44,176                 
0,1,0,0,1,0,1,11,44,176                 
9,5,0,1,0,0,0,11,44,176                 
0,5,0,1,0,1,0,11,44,176                 
7,0,0,0,0,0,0,11,44,176                 
9,0,1,0,0,0,0,11,44,176                 
7,5,0,0,0,0,0,11,44,176                 
0,1,0,1,0,1,0,11,44,176                 
0,1,0,0,1,0,1,11,44,176                 
0,0,1,0,1,0,1,11,44,176                 
7,1,0,0,0,0,0,11,44,176                 
9,5,0,1,0,0,0,11,44,176                 
0,5,0,1,0,1,0,11,44,176                 
9,5,0,1,0,0,0,11,44,176                 
0,0,0,0,0,1,0,11,44,176                 
7,1,0,0,0,0,1,11,44,176                 
0,0,1,0,1,0,0,11,44,176                 
7,0,0,0,0,0,1,11,44,176                 
0,0,0,1,1,0,0,11,44,176                 
0,5,0,1,0,1,0,11,44,176                 
9,1,0,0,0,0,0,11,44,176                 
0,0,0,1,0,1,0,11,44,176                 
0,1,0,0,1,0,1,11,44,176                 
9,0,0,1,0,0,0,11,44,176                 
7,5,1,0,0,0,0,11,44,176                 
0,5,0,0,0,1,0,11,44,176                 
0,1,0,0,1,0,0,11,44,176                 
9,5,1,0,0,0,0,11,44,176                 
7,0,0,1,0,0,1,11,44,176                 
9,5,0,1,0,0,0,11,44,176                 
0,0,0,1,1,0,0,11,44,176                 
0,5,1,0,0,1,0,11,44,176                 
7,1,0,0,0,0,1,11,44,176                 
9,1,0,1,0,0,0,11,44,176                 
7,0,1,0,0,0,1,11,44,176                 
0,5,0,1,1,0,0,11,44,176                 
0,0,0,0,0,1,0,11,44,176                 
0,0,1,0,1,0,0,12,48,177                 
7,1,0,0,0,0,1,12,48,177                 
9,5,0,1,0,0,0,12,48,177                 
0,5,0,1,0,1,0,12,48,177                 
9,5,0,1,0,0,1,12,48,177                 
0,0,0,0,0,1,0,12,48,177                 
7,1,0,0,0,0,0,12,48,177                 
0,0,1,0,1,0,0,12,48,177                 
7,0,0,0,0,0,1,12,48,177                 
0,0,0,1,1,0,0,12,48,177                 
0,5,0,1,0,1,0,12,48,177                 
9,1,0,0,0,0,0,12,48,177                 
7,5,1,0,0,0,1,12,48,177                 
0,1,0,0,0,1,0,12,48,177                 
0,5,0,0,1,0,0,12,48,177                 
9,0,0,1,0,0,0,12,48,177                 
0,0,0,1,0,1,0,12,48,177                 
0,1,0,0,1,0,0,12,48,177                 
9,0,0,1,0,0,0,12,48,177                 
7,5,1,0,0,0,1,12,48,177                 
0,5,0,0,0,1,0,12,48,177                 
0,1,0,0,1,0,0,12,48,177                 
9,5,1,0,0,0,0,12,48,177                 
7,0,0,1,0,0,1,12,48,177                 
9,5,0,1,0,0,0,12,48,177                 
0,0,0,1,1,0,0,12,48,177                 
0,5,1,0,0,1,0,12,48,177                 
7,1,0,0,0,0,1,12,48,177                 
9,1,0,1,0,0,0,12,48,177                 
7,0,1,0,0,0,1,12,48,177                 
0,5,0,1,1,0,0,12,48,177                 
0,0,0,0,0,1,0,12,48,177                 
0,0,0,0,1,0,0,12,48,177                 
9,1,0,0,0,0,1,12,48,177                 
0,5,0,0,0,1,0,12,48,177                 
0,5,0,1,0,1,0,12,48,177                 
9,5,0,1,0,0,1,12,48,177                 
0,5,0,0,0,1,0,12,48,177                 
7,1,0,0,0,0,0,12,48,177                 
0,0,0,0,1,0,0,12,48,177                 
7,1,0,0,0,0,0,12,48,177                 
0,0,0,0,1,0,0,12,48,177                 
0,5,1,0,0,1,0,12,48,177                 
9,5,0,1,0,0,1,12,48,177                 
0,0,0,0,1,0,0,12,48,177                 
0,1,0,1,0,1,0,12,48,177                 
7,5,0,0,0,0,1,12,48,177                 
9,0,0,0,0,0,0,12,48,177                 
0,0,1,0,1,0,0,12,48,178                 
7,1,0,0,0,0,1,12,48,178                 
9,5,0,1,0,0,0,12,48,178                 
0,5,0,1,0,1,0,12,48,178                 
9,5,0,1,0,0,0,12,48,178                 
0,0,0,0,0,1,1,12,48,178                 
7,1,0,0,0,0,0,12,48,178                 
0,0,1,0,1,0,0,12,48,178                 
7,0,0,0,0,0,1,12,48,178                 
0,0,0,1,1,0,0,12,48,178                 
0,5,0,1,0,1,0,12,48,178                 
9,1,0,0,0,0,0,12,48,178                 
7,5,1,0,0,0,1,12,48,178                 
0,1,0,0,0,1,0,12,48,178                 
0,5,0,0,1,0,0,12,48,178                 
9,0,0,1,0,0,0,12,48,178                 
0,0,0,1,0,1,0,12,48,178                 
0,1,0,0,1,0,0,12,48,178                 
9,0,0,1,0,0,0,12,48,178                 
7,5,1,0,0,0,1,12,48,178                 
0,5,0,0,0,1,0,12,48,178                 
0,1,0,0,1,0,0,12,48,178                 
9,5,1,0,0,0,1,12,48,178                 
7,0,0,1,0,0,0,12,48,178                 
9,5,0,1,0,0,0,12,48,178                 
0,0,0,1,1,0,0,12,48,178                 
0,5,1,0,0,1,1,12,48,178                 
